"","State.County","Long.x","Lat.y","Alces alces","Antilocapra americana","Bassariscus astutus","Blarina brevicauda","Blarina carolinensis","Blarina hylophaga","Canis latrans","Canis lupus","Castor canadensis","Cervus canadensis","Chaetodipus hispidus","Condylura cristata","Corynorhinus rafinesquii","Corynorhinus townsendii","Cryptotis parva","Cynomys ludovicianus","Dasypus novemcinctus","Didelphis virginiana","Dipodomys ordii","Eptesicus fuscus","Erethizon dorsatum","Geomys bursarius","Glaucomys sabrinus","Glaucomys volans","Ictidomys tridecemlineatus","Lasionycteris noctivagans","Lasiurus borealis","Lasiurus cinereus","Lasiurus intermedius","Lasiurus seminolus","Lepus americanus","Lepus californicus","Lepus europaeus","Lepus townsendii","Lontra canadensis","Lynx canadensis","Lynx rufus","Marmota monax","Martes americana","Martes pennanti","Mephitis mephitis","Microtus breweri","Microtus chrotorrhinus","Microtus ochrogaster","Microtus pennsylvanicus","Microtus pinetorum","Mus musculus","Mustela erminea","Mustela frenata","Mustela nivalis","Myodes gapperi","Myotis austroriparius","Myotis grisescens","Myotis leibii","Myotis lucifugus","Myotis septentrionalis","Myotis sodalis","Napaeozapus insignis","Neotamias minimus","Neotoma floridana","Neotoma magister","Neovison vison","Nycticeius humeralis","Ochrotomys nuttalli","Odocoileus hemionus","Odocoileus virginianus","Ondatra zibethicus","Onychomys leucogaster","Oryzomys palustris","Parascalops breweri","Perimyotis subflavus","Perognathus flavescens","Peromyscus attwateri","Peromyscus gossypinus","Peromyscus leucopus","Peromyscus maniculatus","Phenacomys ungava","Poliocitellus franklinii","Procyon lotor","Rangifer tarandus","Rattus norvegicus","Reithrodontomys fulvescens","Reithrodontomys humulis","Reithrodontomys megalotis","Reithrodontomys montanus","Scalopus aquaticus","Sciurus carolinensis","Sciurus niger","Sigmodon hispidus","Sorex arcticus","Sorex cinereus","Sorex dispar","Sorex fumeus","Sorex haydeni","Sorex hoyi","Sorex longirostris","Sorex palustris","Spilogale putorius","Sylvilagus aquaticus","Sylvilagus floridanus","Sylvilagus obscurus","Sylvilagus palustris","Sylvilagus transitionalis","Synaptomys borealis","Synaptomys cooperi","Tadarida brasiliensis","Tamias striatus","Tamiasciurus hudsonicus","Taxidea taxus","Thomomys talpoides","Urocitellus richardsonii","Urocyon cinereoargenteus","Ursus americanus","Ursus arctos","Vulpes lagopus","Vulpes velox","Vulpes vulpes","Zapus hudsonius","Zapus princeps","Lat.y","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","X.x","Ctyname","Stname","Cases2017","Facility.Count","X.y","STATE","COUNTY","STATENAME","COUNTYNAME","POP_COU","AREA_COU","POP_URBAN","POPPCT_URBAN","AREA_URBAN","AREAPCT_URBAN","POPDEN_URBAN","POP_UA","POPPCT_UA","AREA_UA","AREAPCT_UA","POPDEN_UA","POP_UC","POPPCT_UC","AREA_UC","AREAPCT_UC","POPDEN_UC","POP_RURAL","POPPCT_RURAL","AREA_RURAL","AREAPCT_RURAL","POPDEN_RURAL","cnty_name","state_name","Percent.Pop.N.Park","County.Name","State.Name","Education"
"101","ClayCounty,Minnesota","-96.65115","46.87995","0.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","0.00000000","0","0","0.00000000","0","1.00000000","1.00000000","1.00000000","1.00000000","0.00000000","1.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","1.0000000","1.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0.03571429","1.00000000","0","0.00000000","1.00000000","1.0000000","0.0000000","1","1.00000000","1.00000000","1.00000000","1.00000000","0","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","1.0000000","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0","0.0000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","0.00000000","0","0.0000000","1.0000000","0","0.00000000","1.0000000","1.00000000","0.00000000","1.0000000","1.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","1.0000000","1.00000000","1.0000000","0.00000000","1.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","46.87995","49.82143","122.00000","24.85714","12486.500","283.0714","-201.2857143","484.3571","201.035714","-121.2857143","201.0357","-121.2857143","542.5000","89.71429","11.28571","58.071429","241.5000","42.46429","241.5000","1350","ClayCounty","Minnesota","9","8","62","27","27","Minnesota","ClayCounty","58999","2707485607","42527","72.08","44944656","1.66","2450.7","42527","72.08","44944656","1.66","2450.7","0","0.00","0","0.00",NA,"16472","27.92","2662540951","98.34","16.0","ClayCounty","Minnesota","62","ClayCounty","Minnesota",33.2
"102","ClearfieldCounty,Pennsylvania","-78.26881","40.98731","0.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","1.00000000","0","0","1.00000000","0","1.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.82352941","0","0.00000000","0.0000000","1.00000000","0.00000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","0.09803922","0.00000000","1.0000000","1.0000000","1","1.00000000","1.00000000","1.00000000","1.00000000","0","0.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.00000000","0.0000000","0.56862745","1.00000000","0.31372549","0.00000000","0","1.00000000","1.0000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0","0.0000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0","0.0000000","0.0000000","0","0.00000000","1.0000000","0.00000000","0.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","1.00000000","0.64705882","0.00000000","0.00000000","0.00000000","1.00000000","0","1.0000000","1.00000000","1.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","40.98731","80.13725","117.94118","31.94118","8747.725","266.8824","-96.8627451","363.7451","168.745098","-37.8235294","188.6471","-37.8235294","1045.2745","114.45098","63.74510","17.019608","322.4902","203.49020","314.4118","2298","ClearfieldCounty","Pennsylvania","323","18","245","42","33","Pennsylvania","ClearfieldCounty","81642","2964816225","37678","46.15","59239636","2.00","1647.3","0","0.00","0","0.00",NA,"37678","46.15","59239636","2.00","1647.3","43964","53.85","2905576589","98.00","39.2","ClearfieldCounty","Pennsylvania","13","ClearfieldCounty","Pennsylvania",14.1
"103","ClearwaterCounty,Minnesota","-95.36469","47.66410","0.94117647","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.35294118","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","0.00000000","0","0","0.00000000","0","1.00000000","1.00000000","0.64705882","0.05882353","0.00000000","1.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0.8823529","1.00000000","0.35294118","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","0.00000000","1.00000000","1.0000000","0.0000000","1","1.00000000","1.00000000","1.00000000","1.00000000","0","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0.0000000","0.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","1.0000000","0.58823529","0.00000000","0.00000000","0.00000000","0.00000000","0","0.0000000","0.41176471","1.00000000","0.00000000","1.00000000","1.00000000","0","0.00000000","0","0.0000000","0.0000000","0","0.00000000","1.0000000","1.00000000","0.00000000","1.0000000","1.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","0.05882353","1.00000000","0","1.0000000","1.00000000","1.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","47.66410","33.76471","128.05882","25.82353","12279.118","264.8235","-223.0000000","487.8235","181.647059","-135.5882353","181.6471","-135.5882353","608.2941","100.88235","12.35294","59.823529","277.5882","48.29412","277.5882","1351","ClearwaterCounty","Minnesota","5","8","63","27","29","Minnesota","ClearwaterCounty","8695","2587242195","0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"8695","100.00","2587242195","100.00","8.7","ClearwaterCounty","Minnesota","14","ClearwaterCounty","Minnesota",15.3
"104","ClintonCounty,NewYork","-73.54816","44.64647","1.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","0.00000000","0","0","1.00000000","0","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0.0000000","1.00000000","0.06666667","0.60000000","1.00000000","0.00000000","1.00000000","1.00000000","0","1.00000000","0.00000000","1.0000000","1.0000000","1","1.00000000","1.00000000","0.00000000","1.00000000","0","0.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.00000000","0.0000000","0.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","1.0000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0","0.0000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0","0.0000000","0.0000000","0","0.00000000","1.0000000","0.00000000","0.00000000","0.0000000","1.00000000","0.00000000","1.00000000","0.00000000","1.00000000","0.00000000","1.00000000","0.00000000","0","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0","1.0000000","1.00000000","0.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","44.64647","63.30000","113.36667","27.30000","10122.000","264.3667","-142.9333333","407.3000","186.033333","-61.3000000","188.2000","-73.4666667","853.3667","100.10000","46.66667","21.466667","269.0667","150.50000","268.6667","1869","ClintonCounty","NewYork","55","11","176","36","19","NewYork","ClintonCounty","82128","2688025469","29438","35.84","67109110","2.50","1136.1","0","0.00","0","0.00",NA,"29438","35.84","67109110","2.50","1136.1","52690","64.16","2620916359","97.50","52.1","ClintonCounty","NewYork","31","ClintonCounty","NewYork",21.9
"105","ClintonCounty,Pennsylvania","-77.62805","41.20291","0.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","1.00000000","0","0","1.00000000","0","1.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.02173913","0.0000000","1.00000000","0.00000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","0.30434783","0.00000000","1.0000000","1.0000000","1","1.00000000","1.00000000","1.00000000","1.00000000","0","0.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.00000000","0.0000000","0.52173913","1.00000000","0.00000000","0.00000000","0","1.00000000","1.0000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0","0.0000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0","0.0000000","0.0000000","0","0.06521739","1.0000000","0.00000000","0.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.02173913","0.00000000","0","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0","1.0000000","1.00000000","1.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","41.20291","82.97826","117.71739","31.47826","8861.565","272.2174","-95.1956522","367.4130","173.326087","-35.9782609","193.3261","-35.9782609","1023.1304","114.41304","60.97826","17.347826","316.1957","199.10870","307.4130","2299","ClintonCounty","Pennsylvania","28","10","246","42","35","Pennsylvania","ClintonCounty","39238","2299868539","21310","54.31","38330653","1.67","1439.9","0","0.00","0","0.00",NA,"21310","54.31","38330653","1.67","1439.9","17928","45.69","2261537886","98.33","20.5","ClintonCounty","Pennsylvania","11","ClintonCounty","Pennsylvania",18
"106","ColonialHeightsCounty,Virginia","-77.40917","37.26133","0.00000000","0.00000000","0","1.0000000","1.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","1.00000000","0","0","1.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0","0.00000000","0.0000000","1.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0.00000000","1.0000000","1.0000000","1","0.00000000","1.00000000","0.00000000","0.57142857","0","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","1.00000000","1.00000000","1.00000000","0","1.00000000","1.0000000","0.00000000","1.00000000","0.00000000","1.00000000","0.00000000","0","1.0000000","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0","1.0000000","0.0000000","0","1.00000000","1.0000000","1.00000000","1.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","1.0000000","1.00000000","0.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","37.26133","141.71429","129.28571","36.71429","7955.857","317.0000","-31.8571429","348.8571","235.714286","95.4285714","242.7143","36.8571429","1112.1429","117.00000","79.42857","12.428571","325.1429","249.57143","319.7143","2967","ColonialHeightsCounty","Virginia","2","1","416","51","570","Virginia","ColonialHeightsCounty","17411","19476234","17411","100.00","19440832","99.82","2319.6","17411","100.00","19440832","99.82","2319.6","0","0.00","0","0.00",NA,"0","0.00","35402","0.18","0.0","ColonialHeightsCounty","Virginia","0","ColonialHeightsCounty","Virginia",23.6
"107","ColumbiaCounty,NewYork","-73.71698","42.19166","0.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","0.00000000","0","0","1.00000000","0","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0.0000000","1.00000000","0.00000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","0.72222222","0.00000000","1.0000000","1.0000000","1","1.00000000","1.00000000","0.00000000","1.00000000","0","0.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.00000000","0.0000000","0.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","1.0000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0","0.0000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0","0.0000000","0.0000000","0","0.38888889","1.0000000","0.00000000","0.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.00000000","0.00000000","0.33333333","0.00000000","1.00000000","0","1.0000000","1.00000000","0.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","42.19166","83.55556","122.44444","30.94444","9273.056","279.7222","-108.6111111","388.3333","179.555556","-28.2777778","199.3889","-40.7222222","1068.1667","103.16667","68.33333","11.555556","300.6667","224.77778","295.2222","1870","ColumbiaCounty","NewYork","237","9","177","36","21","NewYork","ColumbiaCounty","63096","1643879273","16848","26.70","28882328","1.76","1510.8","0","0.00","0","0.00",NA,"16848","26.70","28882328","1.76","1510.8","46248","73.30","1614996945","98.24","74.2","ColumbiaCounty","NewYork","8","ColumbiaCounty","NewYork",30.1
"108","ColumbiaCounty,Pennsylvania","-76.43617","41.00824","0.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","1.00000000","0","0","1.00000000","0","1.00000000","0.00000000","0.00000000","0.45833333","1.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.50000000","0","1.00000000","0.0000000","1.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0.41666667","1.00000000","0","1.00000000","0.00000000","1.0000000","1.0000000","1","1.00000000","1.00000000","1.00000000","1.00000000","0","0.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.00000000","0.0000000","1.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","1.0000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0","0.0000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0","0.0000000","0.0000000","0","0.87500000","1.0000000","0.00000000","0.00000000","0.0000000","1.00000000","0.87500000","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0","1.0000000","1.00000000","0.4583333","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","41.00824","87.66667","115.62500","31.16667","8863.542","274.7083","-90.8750000","365.5833","177.625000","-21.2500000","198.5417","-30.7500000","1049.6250","111.54167","62.79167","17.333333","319.1250","201.58333","306.9583","2300","ColumbiaCounty","Pennsylvania","51","15","247","42","37","Pennsylvania","ColumbiaCounty","67295","1251244127","39804","59.15","65201324","5.21","1581.1","39504","58.70","64787423","5.18","1579.2","300","0.45","413901","0.03","1877.3","27491","40.85","1186042803","94.79","60.0","ColumbiaCounty","Pennsylvania","10","ColumbiaCounty","Pennsylvania",21.6
"109","ColumbiaCounty,Wisconsin","-89.50680","43.48098","0.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","0.25000000","0.0000000","0.00000000","0.95000000","0","0","0.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0","0.00000000","1.0000000","1.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.05000000","1.00000000","0","0.00000000","1.00000000","1.0000000","1.0000000","1","1.00000000","1.00000000","1.00000000","1.00000000","0","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.35000000","0.0000000","0.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","1.0000000","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0","0.0000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","0.00000000","0","0.0000000","0.8000000","0","1.00000000","1.0000000","1.00000000","0.00000000","1.0000000","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.20000000","0","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0","1.0000000","1.00000000","1.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","43.48098","73.25000","118.10000","27.25000","10706.300","281.8000","-146.0500000","427.8500","192.950000","-73.9000000","203.8500","-73.9000000","803.8500","101.25000","25.65000","39.950000","293.2000","89.75000","290.3000","3107","ColumbiaCounty","Wisconsin","60","12","459","55","21","Wisconsin","ColumbiaCounty","56833","1982711486","22352","39.33","31024814","1.56","1866.0","0","0.00","0","0.00",NA,"22352","39.33","31024814","1.56","1866.0","34481","60.67","1951686672","98.44","45.8","ColumbiaCounty","Wisconsin","33","ColumbiaCounty","Wisconsin",22.6
"110","CookCounty,Minnesota","-90.28933","48.00814","1.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","1.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","0.00000000","0","0","0.00000000","0","1.00000000","1.00000000","0.00000000","1.00000000","0.00000000","0.0000000","1.00000000","0.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0.0000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0","1.00000000","0.00000000","1.0000000","0.0000000","1","1.00000000","0.17647059","1.00000000","1.00000000","0","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0.0000000","0.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","1.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0.0000000","0.00000000","1.00000000","0.35294118","0.00000000","1.00000000","0","0.00000000","0","0.0000000","0.0000000","0","0.00000000","0.1764706","0.00000000","0.00000000","1.0000000","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","1.00000000","0.00000000","0","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0","1.0000000","1.00000000","1.0000000","0.00000000","0.0000000","1.00000000","0.9411765","0.0000000","0","0","1.00000000","1.0000000","0.00000000","48.00814","30.11765","121.58824","27.00000","10851.412","240.3529","-201.4705882","441.8235","159.647059","-114.8235294","161.5294","-118.3529412","721.8235","92.41176","24.35294","39.294118","267.8824","94.41176","267.4706","1352","CookCounty","Minnesota","1","5","64","27","31","Minnesota","CookCounty","5176","3761380730","0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"5176","100.00","3761380730","100.00","3.6","CookCounty","Minnesota","10","CookCounty","Minnesota",40.4
