"","State.County","long","lat","Alces alces","Antilocapra americana","Bassariscus astutus","Blarina brevicauda","Blarina carolinensis","Blarina hylophaga","Canis latrans","Canis lupus","Castor canadensis","Cervus canadensis","Chaetodipus hispidus","Condylura cristata","Corynorhinus rafinesquii","Corynorhinus townsendii","Cryptotis parva","Cynomys ludovicianus","Dasypus novemcinctus","Didelphis virginiana","Dipodomys ordii","Eptesicus fuscus","Erethizon dorsatum","Geomys bursarius","Glaucomys sabrinus","Glaucomys volans","Ictidomys tridecemlineatus","Lasionycteris noctivagans","Lasiurus borealis","Lasiurus cinereus","Lasiurus intermedius","Lasiurus seminolus","Lepus americanus","Lepus californicus","Lepus europaeus","Lepus townsendii","Lontra canadensis","Lynx canadensis","Lynx rufus","Marmota monax","Martes americana","Martes pennanti","Mephitis mephitis","Microtus breweri","Microtus chrotorrhinus","Microtus ochrogaster","Microtus pennsylvanicus","Microtus pinetorum","Mus musculus","Mustela erminea","Mustela frenata","Mustela nivalis","Myodes gapperi","Myotis austroriparius","Myotis grisescens","Myotis leibii","Myotis lucifugus","Myotis septentrionalis","Myotis sodalis","Napaeozapus insignis","Neotamias minimus","Neotoma floridana","Neotoma magister","Neovison vison","Nycticeius humeralis","Ochrotomys nuttalli","Odocoileus hemionus","Odocoileus virginianus","Ondatra zibethicus","Onychomys leucogaster","Oryzomys palustris","Parascalops breweri","Perimyotis subflavus","Perognathus flavescens","Peromyscus attwateri","Peromyscus gossypinus","Peromyscus leucopus","Peromyscus maniculatus","Phenacomys ungava","Poliocitellus franklinii","Procyon lotor","Rangifer tarandus","Rattus norvegicus","Reithrodontomys fulvescens","Reithrodontomys humulis","Reithrodontomys megalotis","Reithrodontomys montanus","Scalopus aquaticus","Sciurus carolinensis","Sciurus niger","Sigmodon hispidus","Sorex arcticus","Sorex cinereus","Sorex dispar","Sorex fumeus","Sorex haydeni","Sorex hoyi","Sorex longirostris","Sorex palustris","Spilogale putorius","Sylvilagus aquaticus","Sylvilagus floridanus","Sylvilagus obscurus","Sylvilagus palustris","Sylvilagus transitionalis","Synaptomys borealis","Synaptomys cooperi","Tadarida brasiliensis","Tamias striatus","Tamiasciurus hudsonicus","Taxidea taxus","Thomomys talpoides","Urocitellus richardsonii","Urocyon cinereoargenteus","Ursus americanus","Ursus arctos","Vulpes lagopus","Vulpes velox","Vulpes vulpes","Zapus hudsonius","Zapus princeps","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","Ctyname","Stname","Cases2017","Facility.Count","STATE","COUNTY","STATENAME","COUNTYNAME","POP_COU","AREA_COU","POP_URBAN","POPPCT_URBAN","AREA_URBAN","AREAPCT_URBAN","POPDEN_URBAN","POP_UA","POPPCT_UA","AREA_UA","AREAPCT_UA","POPDEN_UA","POP_UC","POPPCT_UC","AREA_UC","AREAPCT_UC","POPDEN_UC","POP_RURAL","POPPCT_RURAL","AREA_RURAL","AREAPCT_RURAL","POPDEN_RURAL","cnty_name","state_name","Value","County.Name","State.Name","Education"
"469","WaupacaCounty,Wisconsin","-88.85584","44.43964","1","1.0000000","0.6250000","0.8750000","0.5000000","0.5000000","1.0000000","0.50000000","0.62500000","0.50000000","0.50000000","0.37500000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.25000000","0.00000000","0.25000000","0.25000000","0.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.87500000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.75000000","0.75000000","0.50000000","0.50000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","65.37500","118.87500","26.87500","10779.125","277.8750","-153.62500","431.5000","185.000000","-81.875000","197.2500","-81.8750000","795.7500","97.12500","25.87500","38.375000","285.8750","92.75000","281.6250","92.75000","WaupacaCounty","Wisconsin","85","16","55","135","Wisconsin","WaupacaCounty","52410","1936566893","18375","35.06","29628802","1.53","1606.2","0","0.00","0","0.00",NA,"18375","35.06","29628802","1.53","1606.2","34035","64.94","1906938091","98.47","46.2","WaupacaCounty","Wisconsin","30","WaupacaCounty","Wisconsin","18.5%"
"470","WausharaCounty,Wisconsin","-89.21361","44.09512","1","1.0000000","1.0000000","1.0000000","0.4285714","1.0000000","0.8571429","0.71428571","1.00000000","1.00000000","1.00000000","0.71428571","0.00000000","0.14285714","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.00000000","0.14285714","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.42857143","0.00000000","0.00000000","0.57142857","0.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","68.71429","117.85714","26.85714","10794.143","279.5714","-150.71429","430.2857","188.428571","-78.857143","200.5714","-78.8571429","799.2857","99.28571","25.85714","39.428571","290.5714","89.57143","284.7143","89.57143","WausharaCounty","Wisconsin","36","5","55","137","Wisconsin","WausharaCounty","24496","1621729475","2573","10.50","4747664","0.29","1403.6","0","0.00","0","0.00",NA,"2573","10.50","4747664","0.29","1403.6","21923","89.50","1616981811","99.71","35.1","WausharaCounty","Wisconsin","10","WausharaCounty","Wisconsin","15.2%"
"471","WayneCounty,NewYork","-75.71184","42.03813","1","1.0000000","1.0000000","1.0000000","1.0000000","0.7272727","1.0000000","0.63636364","0.52272727","0.52272727","0.36363636","0.00000000","0.31818182","0.00000000","0.09090909","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.045454545","0.045454545","0.045454545","0.000000000","0.00000000","0.00000000","0.068181818","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.04545455","0.04545455","0.00000000","0.04545455","0.00000000","0.20454545","0.43181818","0.54545455","0.61363636","0.75000000","0.86363636","0.90909091","1.00000000","1.00000000","1.00000000","0.95454545","1.00000000","1.00000000","1.00000000","0.97727273","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.86363636","0.81818182","0.88636364","0.70454545","0.43181818","0.38636364","0.38636364","0.15909091","0.11363636","0.11363636","0.11363636","0.04545455","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","76.18182","114.59091","30.34091","9066.250","264.0000","-107.68182","371.6818","148.454545","-34.363636","189.0455","-44.9772727","1057.4773","104.93182","66.40909","13.272727","300.6591","214.04545","290.0227","221.38636","WayneCounty","NewYork","21","8","36","117","NewYork","WayneCounty","93772","1563902765","36855","39.30","81885506","5.24","1165.7","12166","12.97","40167573","2.57","784.5","24689","26.33","41717933","2.67","1532.8","56917","60.70","1482017259","94.76","99.5","WayneCounty","NewYork","18","WayneCounty","NewYork","21.7%"
"472","WayneCounty,Pennsylvania","-75.71184","42.03813","1","1.0000000","1.0000000","1.0000000","1.0000000","0.7272727","1.0000000","0.63636364","0.52272727","0.52272727","0.36363636","0.00000000","0.31818182","0.00000000","0.09090909","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.045454545","0.045454545","0.045454545","0.000000000","0.00000000","0.00000000","0.068181818","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.04545455","0.04545455","0.00000000","0.04545455","0.00000000","0.20454545","0.43181818","0.54545455","0.61363636","0.75000000","0.86363636","0.90909091","1.00000000","1.00000000","1.00000000","0.95454545","1.00000000","1.00000000","1.00000000","0.97727273","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.86363636","0.81818182","0.88636364","0.70454545","0.43181818","0.38636364","0.38636364","0.15909091","0.11363636","0.11363636","0.11363636","0.04545455","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","76.18182","114.59091","30.34091","9066.250","264.0000","-107.68182","371.6818","148.454545","-34.363636","189.0455","-44.9772727","1057.4773","104.93182","66.40909","13.272727","300.6591","214.04545","290.0227","221.38636","WayneCounty","Pennsylvania","113","19","42","127","Pennsylvania","WayneCounty","52822","1879304853","6289","11.91","11504824","0.61","1415.8","440","0.83","524002","0.03","2174.8","5849","11.07","10980822","0.58","1379.6","46533","88.09","1867800029","99.39","64.5","WayneCounty","Pennsylvania","5","WayneCounty","Pennsylvania","20.4%"
"473","WestchesterCounty,NewYork","-73.81191","41.10360","1","1.0000000","1.0000000","1.0000000","0.3000000","0.8500000","0.8000000","0.50000000","0.25000000","1.00000000","0.55000000","0.00000000","0.35000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.050000000","0.000000000","0.000000000","0.000000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.15000000","0.10000000","0.05000000","0.00000000","0.15000000","0.45000000","0.70000000","1.00000000","1.00000000","0.85000000","1.00000000","0.80000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.75000000","0.95000000","1.00000000","1.00000000","1.00000000","1.00000000","0.70000000","0.90000000","1.00000000","0.35000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","108.15000","104.70000","29.00000","8794.150","289.1000","-64.55000","353.6500","113.100000","-4.950000","219.4000","-7.8500000","1186.5500","109.60000","80.85000","8.700000","317.2000","267.15000","301.5500","267.20000","WestchesterCounty","NewYork","108","136","36","119","NewYork","WestchesterCounty","949113","1114982482","918044","96.73","712399710","63.89","3337.6","915365","96.44","702243029","62.98","3376.0","2679","0.28","10156681","0.91","683.2","31069","3.27","402582772","36.11","199.9","WestchesterCounty","NewYork","64","WestchesterCounty","NewYork","47.7%"
"474","WestmorelandCounty,Pennsylvania","-78.84543","39.78635","1","1.0000000","1.0000000","1.0000000","1.0000000","0.7777778","0.9126984","0.67460317","0.64285714","0.40476190","0.36507937","0.86507937","0.32539683","0.38095238","0.26190476","0.09523810","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.063492063","0.000000000","0.007936508","0.00000000","0.00000000","0.023809524","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.09523810","0.00000000","0.00000000","0.17460317","0.15873016","0.26190476","0.38095238","0.54761905","0.55555556","0.66666667","0.73809524","0.75396825","0.76984127","0.91269841","0.90476190","0.96031746","0.98412698","1.00000000","1.00000000","0.91269841","1.00000000","0.97619048","1.00000000","1.00000000","0.98412698","1.00000000","1.00000000","1.00000000","0.76190476","0.95238095","0.73809524","0.60317460","0.40476190","0.47619048","0.30952381","0.24603175","0.24603175","0.24603175","0.24603175","0.24603175","0.18253968","0.00000000","0.00000000","0.000000000","106.38095","122.68254","33.36508","8565.587","288.5079","-72.70635","361.2143","197.095238","-6.793651","213.1587","-8.3174603","1061.1984","108.51587","68.75397","14.396825","313.7381","222.08730","308.7937","222.11111","WestmorelandCounty","Pennsylvania","507","68","42","129","Pennsylvania","WestmorelandCounty","365169","2661353634","272549","74.64","477139797","17.93","1479.4","268670","73.57","467889116","17.58","1487.2","3879","1.06","9250681","0.35","1086.0","92620","25.36","2184213837","82.07","109.8","WestmorelandCounty","Pennsylvania","25","WestmorelandCounty","Pennsylvania","28.0%"
"475","WestmorelandCounty,Virginia","-78.84543","39.78635","1","1.0000000","1.0000000","1.0000000","1.0000000","0.7777778","0.9126984","0.67460317","0.64285714","0.40476190","0.36507937","0.86507937","0.32539683","0.38095238","0.26190476","0.09523810","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.063492063","0.000000000","0.007936508","0.00000000","0.00000000","0.023809524","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.09523810","0.00000000","0.00000000","0.17460317","0.15873016","0.26190476","0.38095238","0.54761905","0.55555556","0.66666667","0.73809524","0.75396825","0.76984127","0.91269841","0.90476190","0.96031746","0.98412698","1.00000000","1.00000000","0.91269841","1.00000000","0.97619048","1.00000000","1.00000000","0.98412698","1.00000000","1.00000000","1.00000000","0.76190476","0.95238095","0.73809524","0.60317460","0.40476190","0.47619048","0.30952381","0.24603175","0.24603175","0.24603175","0.24603175","0.24603175","0.18253968","0.00000000","0.00000000","0.000000000","106.38095","122.68254","33.36508","8565.587","288.5079","-72.70635","361.2143","197.095238","-6.793651","213.1587","-8.3174603","1061.1984","108.51587","68.75397","14.396825","313.7381","222.08730","308.7937","222.11111","WestmorelandCounty","Virginia","2","2","51","193","Virginia","WestmorelandCounty","17454","594077407","3693","21.16","4588370","0.77","2084.6","0","0.00","0","0.00",NA,"3693","21.16","4588370","0.77","2084.6","13761","78.84","589489037","99.23","60.5","WestmorelandCounty","Virginia","1","WestmorelandCounty","Virginia","21.1%"
"476","WicomicoCounty,Maryland","-75.68430","38.37878","1","1.0000000","1.0000000","1.0000000","0.9117647","1.0000000","1.0000000","0.79411765","0.64705882","0.76470588","0.85294118","0.85294118","0.85294118","0.35294118","0.47058824","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.235294118","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.32352941","0.00000000","0.00000000","0.00000000","0.05882353","0.70588235","0.50000000","1.00000000","0.97058824","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.91176471","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.97058824","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.50000000","1.00000000","0.52941176","0.44117647","0.00000000","0.00000000","0.000000000","134.17647","111.67647","32.79412","8072.176","304.4706","-30.85294","335.3235","230.411765","103.294118","236.6765","28.5000000","1100.0000","122.38235","78.76471","12.794118","316.6176","247.61765","313.3529","261.44118","WicomicoCounty","Maryland","29","36","24","45","Maryland","WicomicoCounty","98733","969804281","73254","74.19","127852669","13.18","1484.0","73254","74.19","127852669","13.18","1484.0","0","0.00","0","0.00",NA,"25479","25.81","841951612","86.82","78.4","WicomicoCounty","Maryland","19","WicomicoCounty","Maryland","27.8%"
"477","WilkinCounty,Minnesota","-96.56536","46.31534","1","1.0000000","1.0000000","0.8636364","0.8636364","1.0000000","0.6363636","0.54545455","0.31818182","0.40909091","0.36363636","0.13636364","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.13636364","0.00000000","0.000000000","0.00000000","0.00000000","0.136363636","0.000000000","0.000000000","0.000000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.04545455","0.13636364","0.00000000","0.18181818","0.68181818","0.36363636","0.72727273","0.63636364","0.86363636","1.00000000","1.00000000","1.00000000","0.90909091","1.00000000","1.00000000","0.95454545","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.90909091","1.00000000","0.86363636","0.36363636","0.18181818","0.27272727","0.36363636","0.36363636","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.13636364","0.13636364","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","54.04545","123.36364","25.00000","12409.818","287.0455","-196.54545","483.5909","201.500000","-115.909091","204.6364","-115.9090909","545.1818","91.09091","12.22727","58.681818","242.8182","41.45455","242.8182","41.45455","WilkinCounty","Minnesota","1","4","27","167","Minnesota","WilkinCounty","6576","1944970552","3279","49.86","5720412","0.29","1484.6","0","0.00","0","0.00",NA,"3279","49.86","5720412","0.29","1484.6","3297","50.14","1939250140","99.71","4.4","WilkinCounty","Minnesota","23","WilkinCounty","Minnesota","20.8%"
"478","WindhamCounty,Connecticut","-72.41007","42.54055","1","1.0000000","1.0000000","1.0000000","0.8958333","0.6666667","0.8750000","0.81250000","0.47916667","0.58333333","0.37500000","0.04166667","0.37500000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.062500000","0.062500000","0.062500000","0.20833333","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.02083333","0.14583333","0.29166667","0.02083333","0.25000000","0.52083333","0.68750000","0.75000000","0.93750000","1.00000000","0.91666667","1.00000000","1.00000000","0.97916667","1.00000000","1.00000000","1.00000000","0.97916667","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.95833333","0.97916667","0.77083333","0.66666667","0.66666667","0.64583333","0.35416667","0.27083333","0.22916667","0.20833333","0.04166667","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","73.87500","122.18750","30.81250","9238.875","268.5208","-121.08333","389.6042","115.937500","-13.437500","189.3750","-50.0625000","1187.5208","112.60417","83.39583","8.208333","318.3750","267.60417","303.5208","278.02083","WindhamCounty","Connecticut","122","20","9","15","Connecticut","WindhamCounty","118428","1328430430","59497","50.24","120767447","9.09","1276.0","32928","27.80","83658481","6.30","1019.4","26569","22.43","37108966","2.79","1854.4","58931","49.76","1207662983","90.91","126.4","WindhamCounty","Connecticut","8","WindhamCounty","Connecticut","24.4%"
"479","WindhamCounty,Vermont","-72.41007","42.54055","1","1.0000000","1.0000000","1.0000000","0.8958333","0.6666667","0.8750000","0.81250000","0.47916667","0.58333333","0.37500000","0.04166667","0.37500000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.062500000","0.062500000","0.062500000","0.20833333","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.02083333","0.14583333","0.29166667","0.02083333","0.25000000","0.52083333","0.68750000","0.75000000","0.93750000","1.00000000","0.91666667","1.00000000","1.00000000","0.97916667","1.00000000","1.00000000","1.00000000","0.97916667","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.95833333","0.97916667","0.77083333","0.66666667","0.66666667","0.64583333","0.35416667","0.27083333","0.22916667","0.20833333","0.04166667","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","73.87500","122.18750","30.81250","9238.875","268.5208","-121.08333","389.6042","115.937500","-13.437500","189.3750","-50.0625000","1187.5208","112.60417","83.39583","8.208333","318.3750","267.60417","303.5208","278.02083","WindhamCounty","Vermont","124","10","50","25","Vermont","WindhamCounty","44513","2033930747","14135","31.75","18501209","0.91","1978.8","0","0.00","0","0.00",NA,"14135","31.75","18501209","0.91","1978.8","30378","68.25","2015429538","99.09","39.0","WindhamCounty","Vermont","10","WindhamCounty","Vermont","37.0%"
"480","WindsorCounty,Vermont","-72.67873","43.58323","1","1.0000000","1.0000000","1.0000000","0.9795918","0.6326531","0.8979592","0.85714286","0.61224490","0.40816327","0.61224490","0.24489796","0.16326531","0.00000000","0.02040816","0.20408163","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.04081633","0.00000000","0.000000000","0.000000000","0.04081633","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.08163265","0.00000000","0.00000000","0.08163265","0.08163265","0.08163265","0.08163265","0.22448980","0.22448980","0.08163265","0.40816327","0.40816327","0.40816327","0.44897959","0.81632653","0.55102041","0.89795918","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.91836735","1.00000000","0.91836735","0.91836735","0.91836735","0.91836735","0.91836735","0.91836735","0.91836735","0.59183673","0.59183673","0.59183673","0.59183673","0.59183673","0.59183673","0.59183673","0.28571429","0.51020408","0.10204082","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","55.06122","121.71429","29.79592","9636.327","254.5102","-147.67347","402.1837","173.510204","-62.306122","174.5306","-74.7346939","1148.9184","114.89796","73.16327","11.938776","317.9592","237.24490","317.8163","248.75510","WindsorCounty","Vermont","166","16","50","27","Vermont","WindsorCounty","56670","2510570288","13834","24.41","29747186","1.18","1204.5","0","0.00","0","0.00",NA,"13834","24.41","29747186","1.18","1204.5","42836","75.59","2480823102","98.82","44.7","WindsorCounty","Vermont","12","WindsorCounty","Vermont","36.0%"
