"Didelphis_virginiana" "Lynx_canadensis" "Lynx_rufus" "Urocyon_cinereoargenteus" "Vulpes_lagopus" "Vulpes_vulpes" "Canis_lupus" "Canis_latrans" "Neovison_vison" "Mustela_frenata" "Mustela_nivalis" "Mustela_erminea" "Lontra_canadensis" "Martes_pennanti" "Martes_americana" "Gulo_gulo" "Procyon_lotor" "Mephitis_mephitis" "Ursus_maritimus" "Ursus_americanus" "Odocoileus_virginianus" "Rangifer_tarandus" "Alces_alces" "Blarina_brevicauda" "Sorex_fumeus" "Sorex_palustris" "Sorex_cinereus" "Sorex_hoyi" "Sorex_arcticus" "Sorex_maritimensis" "Condylura_cristata" "Parascalops_breweri" "Marmota_monax" "Tamias_striatus" "Neotamias_minimus" "Glaucomys_volans" "Glaucomys_sabrinus" "Tamiasciurus_hudsonicus" "Sciurus_carolinensis" "Erethizon_dorsatum" "Ondatra_zibethicus" "Synaptomys_borealis" "Synaptomys_cooperi" "Dicrostonyx_hudsonius" "Phenacomys_ungava" "Microtus_pinetorum" "Microtus_chrotorrhinus" "Microtus_pennsylvanicus" "Myodes_gapperi" "Peromyscus_maniculatus" "Peromyscus_leucopus" "Napaeozapus_insignis" "Zapus_hudsonius" "Castor_canadensis" "Lepus_americanus" "Lepus_arcticus" "Sylvilagus_floridanus"
"Sorex_arcticus" 0 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.819391892603317 0.862243327191366 0.862243327191366 0.862243327191366 0.862243327191366 1 0.998801263490392 0.60521189786786 0.60521189786786 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084
"Sorex_maritimensis" 0 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.819391892603317 0.862243327191366 0.862243327191366 0.862243327191366 0.862243327191366 0.998801263490392 1 0.60521189786786 0.60521189786786 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084
"Condylura_cristata" 0 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.60521189786786 0.60521189786786 0.60521189786786 0.60521189786786 0.60521189786786 0.60521189786786 0.60521189786786 1 0.855797104501184 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084
"Parascalops_breweri" 0 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.554830218478547 0.60521189786786 0.60521189786786 0.60521189786786 0.60521189786786 0.60521189786786 0.60521189786786 0.60521189786786 0.855797104501184 1 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084
"Marmota_monax" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 1 0.92332266385891 0.92332266385891 0.810476441168729 0.810476441168729 0.810476441168729 0.810476441168729 0.645380363253488 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.581468807580942 0.581468807580942 0.581468807580942
"Tamias_striatus" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.92332266385891 1 0.945100394840747 0.810476441168729 0.810476441168729 0.810476441168729 0.810476441168729 0.645380363253488 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.581468807580942 0.581468807580942 0.581468807580942
"Neotamias_minimus" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.92332266385891 0.945100394840747 1 0.810476441168729 0.810476441168729 0.810476441168729 0.810476441168729 0.645380363253488 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.581468807580942 0.581468807580942 0.581468807580942
"Glaucomys_volans" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.810476441168729 0.810476441168729 0.810476441168729 1 0.981231113450908 0.952074598578573 0.952074598578573 0.645380363253488 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.581468807580942 0.581468807580942 0.581468807580942
"Glaucomys_sabrinus" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.810476441168729 0.810476441168729 0.810476441168729 0.981231113450908 1 0.952074598578573 0.952074598578573 0.645380363253488 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.581468807580942 0.581468807580942 0.581468807580942
"Tamiasciurus_hudsonicus" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.810476441168729 0.810476441168729 0.810476441168729 0.952074598578573 0.952074598578573 1 0.956437115030271 0.645380363253488 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.581468807580942 0.581468807580942 0.581468807580942
"Sciurus_carolinensis" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.810476441168729 0.810476441168729 0.810476441168729 0.952074598578573 0.952074598578573 0.956437115030271 1 0.645380363253488 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.581468807580942 0.581468807580942 0.581468807580942
"Erethizon_dorsatum" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.645380363253488 0.645380363253488 0.645380363253488 0.645380363253488 0.645380363253488 0.645380363253488 0.645380363253488 1 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.581468807580942 0.581468807580942 0.581468807580942
"Ondatra_zibethicus" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 1 0.916306343774677 0.916306343774677 0.916306343774677 0.916306343774677 0.916306343774677 0.916306343774677 0.916306343774677 0.916306343774677 0.875205001316136 0.875205001316136 0.714556462226902 0.714556462226902 0.657278231113451 0.581468807580942 0.581468807580942 0.581468807580942
"Synaptomys_borealis" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.916306343774677 1 0.991270808107397 0.953758831271387 0.953758831271387 0.91857725717294 0.91857725717294 0.91857725717294 0.91857725717294 0.875205001316136 0.875205001316136 0.714556462226902 0.714556462226902 0.657278231113451 0.581468807580942 0.581468807580942 0.581468807580942
"Synaptomys_cooperi" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.916306343774677 0.991270808107397 1 0.953758831271387 0.953758831271387 0.91857725717294 0.91857725717294 0.91857725717294 0.91857725717294 0.875205001316136 0.875205001316136 0.714556462226902 0.714556462226902 0.657278231113451 0.581468807580942 0.581468807580942 0.581468807580942
"Dicrostonyx_hudsonius" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.916306343774677 0.953758831271387 0.953758831271387 1 0.959265859436694 0.91857725717294 0.91857725717294 0.91857725717294 0.91857725717294 0.875205001316136 0.875205001316136 0.714556462226902 0.714556462226902 0.657278231113451 0.581468807580942 0.581468807580942 0.581468807580942
"Phenacomys_ungava" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.916306343774677 0.953758831271387 0.953758831271387 0.959265859436694 1 0.91857725717294 0.91857725717294 0.91857725717294 0.91857725717294 0.875205001316136 0.875205001316136 0.714556462226902 0.714556462226902 0.657278231113451 0.581468807580942 0.581468807580942 0.581468807580942
"Microtus_pinetorum" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.916306343774677 0.91857725717294 0.91857725717294 0.91857725717294 0.91857725717294 1 0.996204843379837 0.989536772834956 0.932056330613319 0.875205001316136 0.875205001316136 0.714556462226902 0.714556462226902 0.657278231113451 0.581468807580942 0.581468807580942 0.581468807580942
"Microtus_chrotorrhinus" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.916306343774677 0.91857725717294 0.91857725717294 0.91857725717294 0.91857725717294 0.996204843379837 1 0.989536772834956 0.932056330613319 0.875205001316136 0.875205001316136 0.714556462226902 0.714556462226902 0.657278231113451 0.581468807580942 0.581468807580942 0.581468807580942
"Microtus_pennsylvanicus" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.916306343774677 0.91857725717294 0.91857725717294 0.91857725717294 0.91857725717294 0.989536772834956 0.989536772834956 1 0.932056330613319 0.875205001316136 0.875205001316136 0.714556462226902 0.714556462226902 0.657278231113451 0.581468807580942 0.581468807580942 0.581468807580942
"Myodes_gapperi" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.916306343774677 0.91857725717294 0.91857725717294 0.91857725717294 0.91857725717294 0.932056330613319 0.932056330613319 0.932056330613319 1 0.875205001316136 0.875205001316136 0.714556462226902 0.714556462226902 0.657278231113451 0.581468807580942 0.581468807580942 0.581468807580942
"Peromyscus_maniculatus" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.875205001316136 0.875205001316136 0.875205001316136 0.875205001316136 0.875205001316136 0.875205001316136 0.875205001316136 0.875205001316136 0.875205001316136 1 0.955950513292972 0.714556462226902 0.714556462226902 0.657278231113451 0.581468807580942 0.581468807580942 0.581468807580942
"Peromyscus_leucopus" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.875205001316136 0.875205001316136 0.875205001316136 0.875205001316136 0.875205001316136 0.875205001316136 0.875205001316136 0.875205001316136 0.875205001316136 0.955950513292972 1 0.714556462226902 0.714556462226902 0.657278231113451 0.581468807580942 0.581468807580942 0.581468807580942
"Napaeozapus_insignis" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.714556462226902 0.714556462226902 0.714556462226902 0.714556462226902 0.714556462226902 0.714556462226902 0.714556462226902 0.714556462226902 0.714556462226902 0.714556462226902 0.714556462226902 1 0.956207054488023 0.657278231113451 0.581468807580942 0.581468807580942 0.581468807580942
"Zapus_hudsonius" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.714556462226902 0.714556462226902 0.714556462226902 0.714556462226902 0.714556462226902 0.714556462226902 0.714556462226902 0.714556462226902 0.714556462226902 0.714556462226902 0.714556462226902 0.956207054488023 1 0.657278231113451 0.581468807580942 0.581468807580942 0.581468807580942
"Castor_canadensis" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.636957093972098 0.657278231113451 0.657278231113451 0.657278231113451 0.657278231113451 0.657278231113451 0.657278231113451 0.657278231113451 0.657278231113451 0.657278231113451 0.657278231113451 0.657278231113451 0.657278231113451 0.657278231113451 1 0.581468807580942 0.581468807580942 0.581468807580942
"Lepus_americanus" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 1 0.957154619636747 0.938083232429587
"Lepus_arcticus" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.957154619636747 1 0.938083232429587
"Sylvilagus_floridanus" 0 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.515662016320084 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.581468807580942 0.938083232429587 0.938083232429587 1
